ATS (100 broadcast interval, tuning parameters = 0.9)
Tick,Average error
810,16.884781043571188
811,16.884787738326942
812,16.884794433082988
813,11.777554749896254
814,11.777560598409172
815,11.777566446922238
816,11.777572295435203
817,11.777578143948368
818,11.777583992461405
819,11.77758984097446
820,11.777595689487361
821,11.777601538000427
822,11.7776073865135
823,11.777613235026529
824,11.777619083539639
825,11.777624932052696
826,11.77763078056567
827,11.777636629078625
828,11.777642477591707
829,11.777648326104764
830,11.7776541746179
831,11.77766002313102
832,11.777665871643912
833,11.77767172015714
834,11.777677568670178
835,11.777683417183061
836,11.777689265696162
837,11.777695114209264
838,11.77770096272221
839,11.777706811235312
840,11.777712659748396
841,11.777718508261314
842,11.777724356774252
843,11.777730205287362
844,11.777736053800417
845,11.777741902313483
846,11.777747750826556
847,11.777753599339611
848,11.77775944785265
849,11.77776529636566
850,11.777771144878635
851,11.777776993391626
852,11.777782841904763
853,11.777788690417928
854,11.777794538930884
855,11.77780038744383
856,11.777806235956996
857,11.777812084469897
858,11.777817932983153
859,11.777823781496135
860,11.777829630009192
861,11.777835478522192
862,11.77784132703522
863,11.777847175548386
864,11.777853024061233
865,11.777858872574397
866,11.777864721087445
867,11.777870569600491
868,11.777876418113511
869,11.777882266626593
870,11.777888115139595
871,11.77789396365265
872,11.777899812165597
873,11.777905660678817
874,11.777911509191872
875,11.777917357704755
876,11.777923206217856
877,11.777929054730748
878,11.777934903243876
879,11.777940751756852
880,11.77794660026998
881,11.77795244878299
882,11.777958297296154
883,11.777964145808992
884,11.777969994322094
885,11.777975842835085
886,11.777981691348314
887,11.77798753986137
888,11.777993388374217
889,11.777999236887318
890,11.778005085400382
891,11.778010933913393
892,11.778016782426466
893,11.778022630939477
894,11.778028479452523
895,11.778034327965607
896,11.778040176478653
897,11.778046024991736
898,11.778051873504792
899,11.778057722017866
900,11.778063570530913
901,11.778069419043886
902,11.778075267556842
903,11.778081116069824
904,11.778086964583018
905,10.330084825644853
906,10.330090925436535
907,10.330097025228296
908,10.330103125020068
909,10.330109224811785
910,10.330115324603394
911,10.330121424395175
912,10.330127524186864
913,10.330133623978446
914,7.189775662002621
915,7.189780976900302
916,7.189786291797982
917,7.189791606695572
918,7.189796921593388
919,7.189802236491069
920,7.189807551388822
921,7.189812866286375
922,7.189818181184109
923,7.189823496081799
924,7.189828810979488
925,7.18983412587705
926,7.189839440774758
927,7.189844755672457
928,7.189850070570028
929,7.189855385467854
930,7.189860700365471
931,7.189866015263106
932,7.189871330160822
933,7.189876645058494
934,7.189881959956047
935,7.189887274853672
936,7.189892589751462
937,7.189897904649188
938,7.1899032195468315
939,7.189908534444385
940,7.189913849342074
941,7.189919164239709
942,7.189924479137426
943,7.189929794035051
944,7.189935108932741
945,7.189940423830421
946,7.189945738728084
947,7.1899510536257
948,7.189956368523417
949,7.189961683421206
950,7.189966998318769
951,7.189972313216413
952,7.189977628114111
953,7.189982943011855
954,7.189988257909563
955,7.189993572807279
956,7.189998887704942
957,7.190004202602504
958,7.19000951750013
959,7.190014832397846
960,7.190020147295582
961,7.190025462193125
962,7.1900307770909695
963,7.190036091988695
964,7.190041406886094
965,7.190046721783938
966,7.190052036681537
967,7.1900573515791075
968,7.19006266647677
969,7.190067981374596
970,7.1900732962720575
971,7.190078611169774
972,7.190083926067491
973,7.190089240965245
974,7.190094555863024
975,7.1900998707606325
976,7.190105185658176
977,7.190110500555993
978,7.190115815453637
979,7.190121130351226
980,7.190126445248934
981,7.190131760146696
982,7.190137075044204
983,7.190142389941929
984,7.190147704839501
985,7.190153019737245
986,7.190158334634825
987,7.190163649532533
988,7.190168964430104
989,7.190174279327858
990,7.190179594225474
991,7.190184909123272
